run_name,path,n,orig_acc_pct,orig_acc_ci95_low_pct,orig_acc_ci95_high_pct,swap_acc_pct,swap_acc_ci95_low_pct,swap_acc_ci95_high_pct,order_avg_acc_pct,order_avg_acc_ci95_low_pct,order_avg_acc_ci95_high_pct,consistency_pct,consistency_ci95_low_pct,consistency_ci95_high_pct,strict_consistency_pct,strict_consistency_ci95_low_pct,strict_consistency_ci95_high_pct,first_pos_rate_pct,first_pos_rate_ci95_low_pct,first_pos_rate_ci95_high_pct,orig_first_rate_pct,orig_first_rate_ci95_low_pct,orig_first_rate_ci95_high_pct,swap_first_rate_pct,swap_first_rate_ci95_low_pct,swap_first_rate_ci95_high_pct,position_bias_pct,position_bias_ci95_low_pct,position_bias_ci95_high_pct,tie_rate_pct,tie_rate_ci95_low_pct,tie_rate_ci95_high_pct,parse_fail_rate_pct,parse_fail_rate_ci95_low_pct,parse_fail_rate_ci95_high_pct
eval_ckpt300,results/EXP-009_full_composite/eval_ckpt300/eval_results.json,449,93.54120267260579,90.87803447137479,95.46564992056588,61.46993318485523,56.889222665137474,65.85604457877527,77.50556792873051,,,65.92427616926503,61.42173909084029,70.1566416458541,65.03340757238307,60.51195128855581,69.29980674958226,64.92204899777283,61.7432824648117,67.97369244011827,93.54120267260579,90.87803447137479,95.46564992056588,36.30289532293987,31.98856619577526,40.84960981392117,31.180400890868597,,,2.1158129175946545,1.3586446842624376,3.2809134566339355,0.0,4.336808689942018e-17,0.4259572215406312
eval_step300,results/EXP-009_full_composite/eval_step300/eval_results.json,449,94.20935412026726,91.65065711769283,96.01799429816509,62.58351893095768,58.018558034597454,66.9349875825107,78.39643652561247,,,67.48329621380846,63.01797731121822,71.65199314794975,66.815144766147,62.333226476681915,71.01177695856882,64.69933184855235,61.51702611014922,67.7564118559012,94.20935412026726,91.65065711769283,96.01799429816509,35.18930957683742,30.914663895934503,39.715233740566525,30.28953229398664,,,1.55902004454343,0.9309131232202357,2.5998026704772577,0.0,4.336808689942018e-17,0.4259572215406312
eval_step400,results/EXP-009_full_composite/eval_step400/eval_results.json,449,95.32293986636972,92.95608978795484,96.92084000109848,59.24276169265033,54.63787962388958,63.69083087363235,77.28285077951003,,,63.474387527839646,58.923821829551116,67.79634648611339,62.58351893095768,58.018558034597454,66.9349875825107,66.70378619153675,63.556029580935714,69.70924083503067,95.32293986636972,92.95608978795484,96.92084000109848,38.084632516703785,33.71208139948463,42.65934000732446,34.29844097995546,,,1.7817371937639197,1.0996545907601618,2.8745981418168833,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009_full_composite_s2,results/EXP-009_full_composite_s2/eval/eval_results.json,449,95.99109131403118,93.75253300674635,97.44936380622423,42.53897550111358,38.04822428144267,47.156310618148076,69.26503340757239,,,45.211581291759465,40.66802550454763,49.83637749071211,44.32071269487751,39.79327723254871,48.944503064154695,75.27839643652561,72.35315686861358,77.98828569421552,95.99109131403118,93.75253300674635,97.44936380622423,54.56570155902004,49.940883829052154,59.11305750104901,52.11581291759465,,,2.2271714922048997,1.4463056602905817,3.4150209500455673,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009_full_composite_s3,results/EXP-009_full_composite_s3/eval/eval_results.json,449,94.20935412026726,91.65065711769283,96.01799429816509,59.02004454342984,54.413274325711484,63.47378049717136,76.61469933184856,,,63.69710467706013,59.15039018607884,68.01143380422474,63.474387527839646,58.923821829551116,67.79634648611339,66.48106904231625,63.32917079530681,69.49256268178,94.20935412026726,91.65065711769283,96.01799429816509,38.75278396436526,34.36003986205079,43.33634856867555,33.630289532293986,,,1.3363028953229399,0.7660489245497965,2.3211299302681456,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009_full_lr1e5,results/EXP-009_full_lr1e5/eval/eval_results.json,449,98.88641425389754,97.419989904477,99.52343067880162,36.97104677060133,32.6341317972974,41.52901123631628,67.92873051224944,,,38.084632516703785,33.71208139948463,42.65934000732446,37.639198218262806,33.280602689065915,42.207507368465,80.51224944320712,77.79381126764187,82.97074935885672,98.88641425389754,97.419989904477,99.52343067880162,62.1380846325167,57.566526731842856,66.50370753598713,61.46993318485523,,,0.6681514476614699,0.3065690144914669,1.4499990236878195,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009_full_lr1e6,results/EXP-009_full_lr1e6/eval/eval_results.json,449,83.74164810690424,80.04491053127845,86.86592417654258,76.16926503340757,72.01695489447756,79.87758687561465,79.9554565701559,,,83.29621380846325,79.56662971063326,86.46089364790959,80.84632516703786,76.95086288804977,84.21844804946318,51.00222717149221,47.7353410346654,54.260575190292585,83.74164810690424,80.04491053127845,86.86592417654258,18.262806236080177,14.963349742864457,22.100716621066276,5.56792873051225,,,4.67706013363029,3.4785990928629253,6.2616338451482925,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009_full_lr2e6,results/EXP-009_full_lr2e6/eval/eval_results.json,449,85.74610244988864,82.20867191012977,88.67706386944299,73.2739420935412,68.99588900708727,77.15712899269685,79.51002227171492,,,81.06904231625836,77.18768516358507,84.42328144856697,79.73273942093542,75.76947091209027,83.19156165222725,54.342984409799556,51.07349595357431,57.57547435457695,85.74610244988864,82.20867191012977,88.67706386944299,22.93986636971047,19.290174478422536,27.048661052928935,11.1358574610245,,,3.0066815144766146,2.074475270756823,4.339230625657757,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009_full_lr3e6,results/EXP-009_full_lr3e6/eval/eval_results.json,449,89.97772828507794,86.85205237178215,92.42514122593317,70.15590200445433,65.76704658013321,74.20279197470376,80.06681514476614,,,75.7238307349666,71.55064303783799,79.46058738297604,75.27839643652561,71.08490333051233,79.04301574102354,58.240534521158125,54.986596564535084,61.424270174008335,89.97772828507794,86.85205237178215,92.42514122593317,26.50334075723831,22.63279278809029,30.772533537486506,17.37193763919822,,,2.1158129175946545,1.3586446842624376,3.2809134566339355,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009_full_s4,results/EXP-009_full_s4/eval/eval_results.json,449,94.43207126948775,91.90984287477146,96.20046421572553,60.57906458797328,55.98752374081089,64.99112080454553,77.50556792873051,,,64.3652561247216,59.83070731114958,68.65608370307125,63.69710467706013,59.15039018607884,68.01143380422474,66.14699331848553,62.98902603628525,69.16740203248224,94.43207126948775,91.90984287477146,96.20046421572553,37.8619153674833,33.49629246401286,42.433473268157144,33.18485523385301,,,1.447661469933185,0.8479463819163684,2.4610009423413493,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009b_full_balanced,results/EXP-009b_full_balanced/eval/eval_results.json,449,84.63251670378618,81.00417931243457,87.67327809394277,82.40534521158129,78.61263428174468,85.64826637824186,83.51893095768375,,,85.30066815144765,81.72612361899996,88.27630081129462,84.85523385300668,81.24458304301044,87.874530038006,50.11135857461024,46.84762237858575,53.374146090854026,84.63251670378618,81.00417931243457,87.67327809394277,15.590200445434299,12.528212498550866,19.235985769710872,1.55902004454343,,,1.670378619153675,1.0148451771315772,2.737639086005693,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009b_full_balanced_s2,results/EXP-009b_full_balanced_s2/eval/eval_results.json,449,82.18262806236079,78.37465128755241,85.44459369779503,83.07349665924276,79.32781505867511,86.25805262522867,82.62806236080178,,,83.74164810690424,80.04491053127845,86.86592417654258,83.51893095768375,79.80566038187929,86.66351865130265,48.55233853006681,45.296597274188386,51.820412623094526,82.18262806236079,78.37465128755241,85.44459369779503,14.92204899777283,11.924460919654543,18.514770324689948,-1.3363028953229399,,,1.670378619153675,1.0148451771315772,2.737639086005693,0.0,4.336808689942018e-17,0.4259572215406312
EXP-009b_full_balanced_s3,results/EXP-009b_full_balanced_s3/eval/eval_results.json,449,84.4097995545657,80.76401423028912,87.47178750144914,78.84187082405344,74.82748803924083,82.36692182652035,81.62583518930958,,,83.29621380846325,79.56662971063326,86.46089364790959,82.18262806236079,78.37465128755241,85.44459369779503,51.33630289532294,48.06850159145178,54.59272004182553,84.4097995545657,80.76401423028912,87.47178750144914,18.262806236080177,14.963349742864457,22.100716621066276,4.67706013363029,,,2.4498886414253898,1.6233517380827296,3.68151181113297,0.0,4.336808689942018e-17,0.4259572215406312
EXP-LENGTH_confounded,results/EXP-LENGTH_confounded/eval/eval_results.json,449,79.9554565701559,76.00539434363859,83.39729389531804,74.61024498886414,70.38734408865221,78.4156079589664,77.28285077951003,,,78.39643652561247,74.35749544529958,81.95360307118345,76.61469933184856,72.48384973786038,80.29400338151,50.445434298440986,47.180395968975866,53.70667790878324,79.9554565701559,76.00539434363859,83.39729389531804,20.93541202672606,17.42666562189874,24.937268837700984,4.4543429844097995,,,4.120267260579064,3.0038505455770017,5.627540045235337,0.0,4.336808689942018e-17,0.4259572215406312
GRPO_antiprompt_eval,results/GRPO_antiprompt_eval/eval_results.json,449,93.76391982182628,91.13479348346266,95.65054658311708,58.35189309576837,53.740028508244286,62.82205929072131,76.05790645879733,,,63.91982182628062,59.37706028128419,68.22641938365847,63.02895322939867,58.47098876368373,67.3658682027026,66.25835189309576,63.10238856227735,69.27580797592994,93.76391982182628,91.13479348346266,95.65054658311708,38.75278396436526,34.36003986205079,43.33634856867555,33.630289532293986,,,2.1158129175946545,1.3586446842624376,3.2809134566339355,0.0,4.336808689942018e-17,0.4259572215406312
GRPO_balanced_nodupe,results/GRPO_balanced_nodupe/eval/eval_results.json,449,83.07349665924276,79.32781505867511,86.25805262522867,79.06458797327394,75.06273116229902,82.57333437810126,81.06904231625836,,,82.62806236080178,78.85082053262109,85.85173580200453,81.51447661469933,77.66189284073141,84.83238512069879,50.222717149220486,46.95853079019347,53.48500614868609,83.07349665924276,79.32781505867511,86.25805262522867,17.37193763919822,14.148264197995475,21.149179467378925,2.6726057906458798,,,2.89532293986637,1.9833884264571322,4.208549000517673,0.0,4.336808689942018e-17,0.4259572215406312
GRPO_mistral7b_balanced,results/GRPO_mistral7b_balanced/eval/eval_results.json,449,81.73719376391982,77.89928337893373,85.03665025713555,69.26503340757239,64.8488633255843,73.35435253069636,75.50111358574611,,,70.8240534521158,66.45691967861617,74.83788590013805,70.37861915367483,65.99688534625683,74.41460888321924,55.45657015590201,52.18946474463304,58.67719025791598,81.73719376391982,77.89928337893373,85.03665025713555,29.175946547884184,25.16211409986196,33.54308032138382,12.47216035634744,,,1.447661469933185,0.8479463819163684,2.4610009423413493,0.0,4.336808689942018e-17,0.4259572215406312
eval_unbal_test,results/GRPO_mistral7b_balanced/eval_unbal_test/eval_results.json,92,80.43478260869566,71.17967165323347,87.25015682503303,19.565217391304348,12.749843174966962,28.820328346766534,50.0,,,5.434782608695652,2.3435063948632364,12.098530476246525,5.434782608695652,2.3435063948632364,12.098530476246525,80.43478260869566,74.1052834473102,85.51946643653237,80.43478260869566,71.17967165323347,87.25015682503303,80.43478260869566,71.17967165323347,87.25015682503303,60.86956521739131,,,0.5434782608695652,0.09600176669975533,3.0137796720560766,0.0,0.0,2.045053762258643
GRPO_mistral7b_balanced_s2,results/GRPO_mistral7b_balanced_s2/eval/eval_results.json,449,80.40089086859689,76.47776917610591,83.80823041212888,59.68819599109132,55.08737667949778,64.12464516730233,70.0445434298441,,,65.70155902004454,61.19413404370854,69.94259101834677,65.25612472160356,60.73924061958831,69.51417309318883,58.68596881959911,55.43510479889958,61.86283581740294,80.40089086859689,76.47776917610591,83.80823041212888,36.97104677060133,32.6341317972974,41.52901123631628,19.37639198218263,,,2.5612472160356345,1.7126634476308589,3.8139685710246174,0.0,4.336808689942018e-17,0.4259572215406312
